--- Atoms: 
T('140', '4249') Truth=[0]
T('4216', '4217') Truth=[0.59]
T('2230', '3664') Truth=[0.59]
T('2149', '39') Truth=[0.59]
T('2230', '3663') Truth=[0.59]
T('2230', '3662') Truth=[0.59]
T('2230', '3669') Truth=[0.59]
T('2230', '3667') Truth=[0.59]
T('4216', '4219') Truth=[0.59]
T('4216', '4218') Truth=[0]
T('2746', '1142') Truth=[0]
T('3147', '4607') Truth=[0.59]
T('4944', '3975') Truth=[0.59]
T('3044', '4910') Truth=[0.59]
T('2586', '2584') Truth=[0.59]
T('3607', '1410') Truth=[0]
T('2283', '3049') Truth=[0]
T('2230', '3672') Truth=[0.59]
T('3453', '1425') Truth=[0.59]
T('2230', '3670') Truth=[0.59]
T('3399', '2522') Truth=[0.59]
T('3200', '3533') Truth=[0.59]
T('2230', '3674') Truth=[0.59]
T('2230', '3673') Truth=[0.59]
T('2230', '3677') Truth=[0.59]
T('1970', '3333') Truth=[0.59]
T('2641', '1480') Truth=[0]
T('1478', '3074') Truth=[0]
T('2650', '1337') Truth=[0]
T('2641', '1483') Truth=[0]
T('3978', '2738') Truth=[0.59]
T('2898', '1983') Truth=[0]
T('1937', '324') Truth=[0]
T('1117', '4265') Truth=[0.59]
T('3945', '4005') Truth=[0]
T('2230', '3683') Truth=[0.59]
T('2230', '3681') Truth=[0.59]
T('2230', '3680') Truth=[0]
T('665', '4573') Truth=[0.59]
T('2650', '2671') Truth=[0]
T('463', '3808') Truth=[0]
T('1317', '1436') Truth=[0.59]
T('4377', '4924') Truth=[0.59]
T('2278', '4494') Truth=[0.59]
T('1317', '1437') Truth=[0]
T('1267', '2449') Truth=[0.59]
T('875', '2920') Truth=[0.59]
T('1048', '1967') Truth=[0]
T('3556', '1129') Truth=[0]
T('2065', '1244') Truth=[0.59]
T('4217', '4218') Truth=[0]
T('4217', '4219') Truth=[0.59]
T('4217', '4216') Truth=[0.59]
T('3612', '2671') Truth=[0.19]
T('3556', '1135') Truth=[0]
T('523', '596') Truth=[0.59]
T('3487', '223') Truth=[0]
T('2772', '3403') Truth=[0]
T('3377', '3785') Truth=[0.59]
T('2637', '3817') Truth=[0]
T('4660', '2986') Truth=[0]
T('735', '3622') Truth=[0.59]
T('4417', '282') Truth=[0.59]
T('2898', '2900') Truth=[0]
T('4417', '280') Truth=[0.59]
T('4229', '1554') Truth=[0.59]
T('1327', '101') Truth=[0.59]
T('1237', '3790') Truth=[0.23]
T('2898', '2906') Truth=[0]
T('2898', '2907') Truth=[0]
T('2898', '2904') Truth=[0]
T('1914', '200') Truth=[0.59]
T('3252', '846') Truth=[0]
T('1491', '726') Truth=[0]
T('625', '2712') Truth=[0]
T('2652', '170') Truth=[0.59]
T('116', '463') Truth=[0]
T('419', '4307') Truth=[0.59]
T('630', '2609') Truth=[0]
T('631', '3925') Truth=[0]
T('703', '573') Truth=[0]
T('2213', '2237') Truth=[0.59]
T('4715', '1938') Truth=[0.59]
T('3708', '4741') Truth=[0.59]
T('4942', '4941') Truth=[0.59]
T('3430', '1380') Truth=[0.59]
T('2898', '2925') Truth=[0]
T('4245', '2637') Truth=[0]
T('491', '48') Truth=[0]
T('4237', '2770') Truth=[0.59]
T('4287', '2182') Truth=[0]
T('671', '2198') Truth=[0.59]
T('4302', '2817') Truth=[0.59]
T('2376', '2908') Truth=[0.59]
T('4063', '847') Truth=[0.59]
T('2863', '4203') Truth=[0.59]
T('3820', '4261') Truth=[0.59]
T('4941', '4942') Truth=[0]
T('2593', '3417') Truth=[0.59]
T('2633', '2564') Truth=[0]
T('97', '4846') Truth=[0]
T('674', '3481') Truth=[0]
T('2974', '714') Truth=[0]
T('4621', '3030') Truth=[0.59]
T('1579', '652') Truth=[0]
T('2652', '4922') Truth=[0.59]
T('3353', '538') Truth=[0]
T('249', '3260') Truth=[0.15]
T('3175', '1713') Truth=[0]
T('3029', '4802') Truth=[0.59]
T('2809', '124') Truth=[0]
T('3431', '1380') Truth=[0]
T('4462', '4461') Truth=[0.59]
T('1943', '4670') Truth=[0]
T('4407', '397') Truth=[0.59]
T('630', '1331') Truth=[0]
T('354', '1984') Truth=[0.59]
T('3912', '4052') Truth=[0]
T('630', '1330') Truth=[0]
T('3912', '4053') Truth=[0]
T('631', '2650') Truth=[0]
T('2838', '4553') Truth=[0.59]
T('102', '1422') Truth=[0]
T('3805', '4447') Truth=[0]
T('3912', '4051') Truth=[0]
T('631', '2648') Truth=[0]
T('1512', '3197') Truth=[0.59]
T('2355', '1842') Truth=[0]
T('1565', '1626') Truth=[0.59]
T('4066', '2973') Truth=[0.59]
T('1143', '1321') Truth=[0]
T('1914', '244') Truth=[0]
T('4546', '4399') Truth=[0]
T('1143', '1328') Truth=[0]
T('3478', '3477') Truth=[0.59]
T('1499', '1562') Truth=[0.59]
T('1769', '3685') Truth=[0.59]
T('2679', '3332') Truth=[0.59]
T('4194', '4910') Truth=[0]
T('1774', '2255') Truth=[0]
T('1774', '2254') Truth=[0.59]
T('2900', '3335') Truth=[0.59]
T('1907', '13') Truth=[0.59]
T('3478', '3480') Truth=[0.59]
T('3900', '1982') Truth=[0.59]
T('3758', '4110') Truth=[0]
T('3950', '1391') Truth=[0]
T('2582', '3538') Truth=[0.59]
T('4194', '4942') Truth=[0.15]
T('4194', '4941') Truth=[0.15]
T('3592', '4298') Truth=[0]
T('2692', '3108') Truth=[0.59]
T('4717', '4154') Truth=[0.59]
T('2261', '4292') Truth=[0]
T('3441', '3833') Truth=[0]
T('2686', '3220') Truth=[0.59]
T('553', '552') Truth=[0.59]
T('3442', '3833') Truth=[0.19]
T('2527', '2904') Truth=[0.59]
T('4140', '2908') Truth=[0.59]
T('3679', '1995') Truth=[0]
T('631', '1337') Truth=[0]
T('1409', '3514') Truth=[0.59]
T('2527', '2900') Truth=[0.13]
T('1019', '1984') Truth=[0.23]
T('2527', '2906') Truth=[0]
T('2527', '2907') Truth=[0.59]
T('2692', '4447') Truth=[0]
T('4194', '4936') Truth=[0]
T('4194', '4935') Truth=[0]
T('2624', '2674') Truth=[0]
T('2417', '4280') Truth=[0.59]
T('205', '2450') Truth=[0.06]
T('1765', '2384') Truth=[0]
T('1388', '4173') Truth=[0.59]
T('1388', '4172') Truth=[0.59]
T('797', '4266') Truth=[0.59]
T('1388', '4171') Truth=[0.59]
T('2143', '2135') Truth=[0]
T('1711', '2938') Truth=[0.59]
T('2420', '4130') Truth=[0.59]
T('2143', '2138') Truth=[0]
T('4062', '2994') Truth=[0]
T('2682', '4533') Truth=[0]
T('2043', '3739') Truth=[0.59]
T('2143', '2136') Truth=[0]
T('1706', '1705') Truth=[0.59]
T('2143', '2137') Truth=[0]
T('4245', '495') Truth=[0]
T('70', '69') Truth=[0]
T('4278', '3554') Truth=[0.59]
T('232', '4702') Truth=[0.59]
T('1908', '3791') Truth=[0.59]
T('1241', '3620') Truth=[0.59]
T('3888', '3894') Truth=[0]
T('3888', '3893') Truth=[0]
T('3888', '3892') Truth=[0]
T('1984', '4106') Truth=[0.59]
T('3888', '3890') Truth=[0]
T('2791', '4126') Truth=[0.59]
T('3587', '4340') Truth=[0.59]
T('4956', '2170') Truth=[0.59]
T('1705', '1706') Truth=[0.59]
T('2143', '2141') Truth=[0]
T('2143', '2142') Truth=[0]
T('2781', '4281') Truth=[0.09]
T('70', '74') Truth=[0]
T('3698', '898') Truth=[0.59]
T('2650', '116') Truth=[0]
T('3698', '897') Truth=[0.59]
T('3698', '896') Truth=[0.59]
T('4944', '131') Truth=[0]
T('3698', '894') Truth=[0.59]
T('3698', '892') Truth=[0.59]
T('3698', '891') Truth=[0.59]
T('4189', '297') Truth=[0]
T('733', '1054') Truth=[0.59]
T('4560', '4112') Truth=[0]
T('3002', '2440') Truth=[0]
T('4660', '2922') Truth=[0]
T('334', '4433') Truth=[0.59]
T('3784', '1571') Truth=[0.59]
T('4290', '2017') Truth=[0.59]
T('467', '1584') Truth=[0.59]
T('3698', '886') Truth=[0.59]
T('3698', '883') Truth=[0.59]
T('3698', '882') Truth=[0.59]
T('2633', '3808') Truth=[0]
T('3698', '881') Truth=[0.59]
T('3698', '880') Truth=[0.59]
T('2986', '1427') Truth=[0.59]
T('70', '89') Truth=[0]
T('625', '1493') Truth=[0]
T('1651', '2747') Truth=[0.59]
T('70', '87') Truth=[0]
T('2679', '3306') Truth=[0.59]
T('3332', '793') Truth=[0.59]
T('4736', '816') Truth=[0.59]
T('1341', '2000') Truth=[0.59]
T('3332', '790') Truth=[0.59]
T('4292', '4642') Truth=[0]
T('70', '3805') Truth=[0.59]
T('3784', '1582') Truth=[0.59]
T('3698', '879') Truth=[0.59]
T('463', '709') Truth=[0.59]
T('1650', '1424') Truth=[0.59]
T('3945', '2797') Truth=[0]
T('1117', '1618') Truth=[0.59]
T('3958', '3923') Truth=[0.59]
T('116', '3925') Truth=[0]
T('4434', '2173') Truth=[0]
T('1703', '1704') Truth=[0.59]
T('2197', '4112') Truth=[0]
T('2242', '3160') Truth=[0.59]
T('4175', '3817') Truth=[0]
T('2706', '1256') Truth=[0]
T('4648', '4034') Truth=[0.59]
T('2869', '1917') Truth=[0]
T('87', '200') Truth=[0]
T('4958', '3447') Truth=[0.59]
T('711', '3900') Truth=[0.59]
T('2139', '3514') Truth=[0.59]
T('3615', '127') Truth=[0]
T('3044', '4594') Truth=[0.59]
T('3043', '3279') Truth=[0.59]
T('4705', '4234') Truth=[0.5]
T('4648', '4037') Truth=[0.14]
T('1734', '572') Truth=[0]
T('74', '68') Truth=[0.19]
T('3888', '3869') Truth=[0]
T('2040', '3739') Truth=[0]
T('3352', '538') Truth=[0]
T('2443', '1679') Truth=[0.59]
T('718', '446') Truth=[0]
T('1497', '2843') Truth=[0]
T('4799', '2207') Truth=[0]
T('2974', '1554') Truth=[0.59]
T('1497', '2842') Truth=[0]
T('3614', '127') Truth=[0.05]
T('74', '70') Truth=[0]
T('4591', '2849') Truth=[0]
T('4189', '250') Truth=[0]
T('638', '1303') Truth=[0]
T('1237', '2410') Truth=[0]
T('638', '1307') Truth=[0]
T('1066', '2694') Truth=[0.59]
T('2555', '3898') Truth=[0.59]
T('491', '2549') Truth=[0]
T('89', '200') Truth=[0]
T('2840', '4425') Truth=[0.59]
T('1646', '2898') Truth=[0.14]
T('2390', '526') Truth=[0.07]
T('2556', '2557') Truth=[0]
T('1646', '2899') Truth=[0.59]
T('1123', '1553') Truth=[0]
T('4151', '622') Truth=[0]
T('3867', '636') Truth=[0.59]
T('491', '2548') Truth=[0]
T('491', '2547') Truth=[0]
T('3472', '3471') Truth=[0]
T('200', '26') Truth=[0.59]
T('200', '25') Truth=[0.59]
T('86', '244') Truth=[0]
T('3472', '3466') Truth=[0.59]
T('223', '2250') Truth=[0]
T('3472', '3467') Truth=[0]
T('695', '3280') Truth=[0.59]
T('765', '4613') Truth=[0]
T('2406', '3032') Truth=[0.59]
T('3613', '127') Truth=[0]
T('74', '89') Truth=[0]
T('3002', '3753') Truth=[0]
T('4320', '1277') Truth=[0.59]
T('3641', '3223') Truth=[0.59]
T('3318', '4048') Truth=[0]
T('1548', '4076') Truth=[0]
T('74', '87') Truth=[0.17]
T('1116', '2997') Truth=[0.59]
T('74', '86') Truth=[0.59]
T('2961', '875') Truth=[0.33]
T('4320', '1274') Truth=[0.59]
T('2042', '3739') Truth=[0.59]
T('2706', '1288') Truth=[0.59]
T('1734', '569') Truth=[0]
T('2557', '2556') Truth=[0]
T('1918', '2314') Truth=[0.59]
T('4093', '459') Truth=[0.59]
T('1734', '560') Truth=[0]
T('4385', '4461') Truth=[0.59]
T('116', '2633') Truth=[0]
T('12', '1900') Truth=[0.59]
T('3112', '4702') Truth=[0.59]
T('69', '74') Truth=[0]
T('1703', '4054') Truth=[0.59]
T('3698', '943') Truth=[0.59]
T('3698', '942') Truth=[0.59]
T('726', '244') Truth=[0]
T('3312', '4169') Truth=[0.59]
T('2188', '4345') Truth=[0]
T('338', '4322') Truth=[0.59]
T('1646', '2906') Truth=[0]
T('4015', '3202') Truth=[0.59]
T('1646', '2907') Truth=[0.59]
T('1307', '1298') Truth=[0]
T('1646', '2904') Truth=[0.59]
T('2578', '232') Truth=[0]
T('493', '3740') Truth=[0]
T('4650', '4037') Truth=[0.3]
T('69', '89') Truth=[0]
T('3698', '938') Truth=[0.59]
T('3440', '445') Truth=[0.59]
T('4650', '4034') Truth=[0]
T('69', '87') Truth=[0.59]
T('3698', '936') Truth=[0.59]
T('4650', '4033') Truth=[0]
T('3698', '935') Truth=[0.59]
T('3698', '934') Truth=[0.59]
T('1851', '3592') Truth=[0.59]
T('2777', '4412') Truth=[0.59]
T('4679', '1546') Truth=[0.59]
T('1851', '3593') Truth=[0.23]
T('1056', '1523') Truth=[0.59]
T('1646', '2900') Truth=[0.13]
T('1851', '3591') Truth=[0.07]
T('2143', '3514') Truth=[0]
T('70', '3741') Truth=[0]
T('2933', '4350') Truth=[0]
T('3101', '4881') Truth=[0.33]
T('2241', '3271') Truth=[0]
T('2709', '2641') Truth=[0]
T('3698', '929') Truth=[0.59]
T('3318', '4114') Truth=[0]
T('3698', '928') Truth=[0.59]
T('3698', '926') Truth=[0.59]
T('3892', '3869') Truth=[0]
T('1964', '3114') Truth=[0]
T('3330', '861') Truth=[0.59]
T('3698', '924') Truth=[0.59]
T('602', '2934') Truth=[0.59]
T('3698', '921') Truth=[0.59]
T('101', '549') Truth=[0.59]
T('2706', '2681') Truth=[0.59]
T('69', '3805') Truth=[0]
T('2410', '3029') Truth=[0.59]
T('1908', '3817') Truth=[0]
T('116', '2564') Truth=[0]
T('2819', '3554') Truth=[0.59]
T('3698', '919') Truth=[0.59]
T('4733', '1796') Truth=[0]
T('3698', '918') Truth=[0.59]
T('3698', '916') Truth=[0.59]
T('3698', '915') Truth=[0.59]
T('2494', '1176') Truth=[0.59]
T('2127', '2477') Truth=[0]
T('3698', '911') Truth=[0.59]
T('1367', '3181') Truth=[0]
T('3698', '910') Truth=[0.59]
T('631', '425') Truth=[0]
T('2556', '2642') Truth=[0]
T('2039', '464') Truth=[0]
T('3572', '3287') Truth=[0.59]
T('2532', '704') Truth=[0]
T('3362', '3984') Truth=[0.59]
T('2080', '2081') Truth=[0]
T('4274', '3651') Truth=[0]
T('3698', '909') Truth=[0.59]
T('493', '3796') Truth=[0.59]
T('1809', '2807') Truth=[0]
T('2773', '4409') Truth=[0]
T('2700', '2696') Truth=[0.59]
T('3468', '0') Truth=[0.59]
T('2930', '4335') Truth=[0.59]
T('2930', '4334') Truth=[0.59]
T('1797', '2076') Truth=[0.59]
T('2490', '2489') Truth=[0.59]
T('3351', '1423') Truth=[0.59]
T('2390', '2755') Truth=[0]
T('2700', '2699') Truth=[0.59]
T('2119', '3872') Truth=[0.59]
T('2219', '2271') Truth=[0]
T('2119', '3871') Truth=[0.59]
T('2119', '3870') Truth=[0.59]
T('2814', '4881') Truth=[0.59]
T('2119', '3873') Truth=[0.59]
T('2660', '3550') Truth=[0]
T('2814', '3554') Truth=[0.59]
T('19', '4046') Truth=[0]
T('4175', '495') Truth=[0]
T('4948', '4960') Truth=[0]
T('2490', '2495') Truth=[0]
T('3354', '1406') Truth=[0.59]
T('2490', '2491') Truth=[0]
T('3467', '0') Truth=[0.59]
T('4428', '4920') Truth=[0]
T('116', '2572') Truth=[0]
T('1643', '1644') Truth=[0]
T('1643', '1645') Truth=[0.59]
T('2491', '2489') Truth=[0.59]
T('554', '3964') Truth=[0.59]
T('2127', '3750') Truth=[0.59]
T('124', '2473') Truth=[0.59]
T('2242', '3223') Truth=[0.59]
T('2661', '3550') Truth=[0]
T('3698', '965') Truth=[0.59]
T('3698', '964') Truth=[0.59]
T('2491', '2490') Truth=[0.59]
T('3698', '963') Truth=[0.59]
T('3698', '962') Truth=[0.59]
T('2760', '3296') Truth=[0.59]
T('3698', '960') Truth=[0.59]
T('387', '2867') Truth=[0]
T('2491', '2495') Truth=[0]
T('3138', '3168') Truth=[0.59]
T('4936', '1198') Truth=[0]
T('2084', '4641') Truth=[0]
T('74', '3741') Truth=[0]
T('1914', '3741') Truth=[0]
T('3442', '446') Truth=[0]
T('1671', '464') Truth=[0]
T('554', '3957') Truth=[0.59]
T('638', '1298') Truth=[0]
T('3698', '959') Truth=[0.59]
T('1116', '1701') Truth=[0.59]
T('3698', '956') Truth=[0.59]
T('1796', '2061') Truth=[0]
T('3698', '954') Truth=[0.59]
T('2671', '3404') Truth=[0.11]
T('631', '463') Truth=[0.33]
T('2974', '2940') Truth=[0.59]
T('3698', '951') Truth=[0.59]
T('3698', '950') Truth=[0.59]
T('2662', '3550') Truth=[0]
T('572', '293') Truth=[0]
T('2286', '4090') Truth=[0.59]
T('3465', '0') Truth=[0.59]
T('523', '876') Truth=[0.59]
T('2080', '3373') Truth=[0]
T('3441', '446') Truth=[0]
T('573', '288') Truth=[0]
T('3949', '636') Truth=[0.59]
T('498', '3772') Truth=[0]
T('2755', '3335') Truth=[0.59]
T('498', '3771') Truth=[0]
T('4052', '4051') Truth=[0]
T('4189', '2486') Truth=[0]
T('4052', '4053') Truth=[0]
T('2458', '731') Truth=[0.59]
T('4356', '2255') Truth=[0]
T('3495', '3299') Truth=[0]
T('1267', '4725') Truth=[0.59]
T('68', '3875') Truth=[0]
T('444', '1740') Truth=[0.59]
T('4051', '4052') Truth=[0]
T('498', '3767') Truth=[0.49]
T('4473', '4346') Truth=[0.59]
T('4424', '4920') Truth=[0]
T('1568', '1626') Truth=[0.59]
T('4093', '1328') Truth=[0]
T('4626', '3030') Truth=[0.59]
T('554', '3970') Truth=[0.59]
T('4068', '843') Truth=[0]
T('2533', '2898') Truth=[0.59]
T('1703', '991') Truth=[0.59]
T('387', '2879') Truth=[0]
T('2533', '2899') Truth=[0.59]
T('3817', '4399') Truth=[0]
T('2207', '1093') Truth=[0]
T('3561', '2020') Truth=[0]
T('1207', '2802') Truth=[0.59]
T('3496', '3299') Truth=[0]
T('1937', '3481') Truth=[0]
T('3464', '3605') Truth=[0]
T('4421', '5') Truth=[0]
T('4568', '1933') Truth=[0]
T('293', '1734') Truth=[0]
T('1100', '1816') Truth=[0]
T('2430', '1889') Truth=[0.59]
T('4675', '2870') Truth=[0.59]
T('2430', '1887') Truth=[0.59]
T('2430', '1886') Truth=[0.59]
T('1347', '2098') Truth=[0.59]
T('4944', '2346') Truth=[0]
T('1347', '2099') Truth=[0.59]
T('2772', '4409') Truth=[0]
T('4162', '2709') Truth=[0]
T('2551', '2617') Truth=[0.59]
T('2282', '1816') Truth=[0]
T('2802', '0') Truth=[0.59]
T('3458', '299') Truth=[0.59]
T('4053', '4051') Truth=[0]
T('4053', '4052') Truth=[0]
T('709', '2654') Truth=[0]
T('3422', '639') Truth=[0.59]
T('2430', '1891') Truth=[0.59]
T('2430', '1890') Truth=[0.59]
T('709', '2650') Truth=[0]
T('1399', '1852') Truth=[0]
T('718', '3833') Truth=[0.59]
T('2430', '1894') Truth=[0.59]
T('2275', '1948') Truth=[0]
T('1091', '2376') Truth=[0.59]
T('2430', '1897') Truth=[0.59]
T('3347', '2836') Truth=[0.59]
T('4670', '1599') Truth=[0]
T('3200', '4564') Truth=[0.59]
T('1237', '1185') Truth=[0.49]
T('1583', '2744') Truth=[0]
T('3698', '908') Truth=[0.59]
T('3034', '4716') Truth=[0.59]
T('3698', '907') Truth=[0.59]
T('3698', '904') Truth=[0.59]
T('3698', '902') Truth=[0.59]
T('1426', '2010') Truth=[0]
T('1796', '4670') Truth=[0.59]
T('4195', '0') Truth=[0.59]
T('1211', '1447') Truth=[0.59]
T('2523', '834') Truth=[0]
T('2679', '2071') Truth=[0.59]
T('3556', '3402') Truth=[0]
T('2686', '3280') Truth=[0.59]
T('4322', '495') Truth=[0.59]
T('1808', '693') Truth=[0.59]
T('3332', '816') Truth=[0.59]
T('1808', '690') Truth=[0.59]
T('1207', '1526') Truth=[0.59]
T('507', '1917') Truth=[0]
T('1497', '760') Truth=[0]
T('1232', '392') Truth=[0.59]
T('69', '2575') Truth=[0]
T('1048', '1626') Truth=[0.59]
T('507', '4189') Truth=[0]
T('3613', '3615') Truth=[0]
T('2206', '205') Truth=[0.59]
T('3613', '3614') Truth=[0]
T('1271', '2012') Truth=[0.59]
T('2206', '2390') Truth=[0.59]
T('3081', '4169') Truth=[0.59]
T('1956', '4546') Truth=[0.07]
T('239', '3368') Truth=[0.59]
T('2462', '680') Truth=[0.59]
T('2270', '1943') Truth=[0]
T('1091', '207') Truth=[0.59]
T('1303', '1298') Truth=[0]
T('4046', '4142') Truth=[0]
T('3614', '3613') Truth=[0]
T('4164', '598') Truth=[0]
T('2753', '3335') Truth=[0]
T('4666', '1641') Truth=[0]
T('2458', '751') Truth=[0.59]
T('3614', '3615') Truth=[0]
T('3076', '4286') Truth=[0]
T('2911', '4583') Truth=[0.59]
T('3440', '1261') Truth=[0.59]
T('726', '3741') Truth=[0]
T('2125', '3708') Truth=[0.59]
T('1371', '4383') Truth=[0]
T('3615', '3613') Truth=[0]
T('1808', '688') Truth=[0.59]
T('3615', '3614') Truth=[0]
T('769', '3273') Truth=[0]
T('4244', '2671') Truth=[0.19]
T('1497', '758') Truth=[0]
T('4356', '3554') Truth=[0.59]
T('4048', '4114') Truth=[0]
T('668', '3554') Truth=[0.59]
T('1367', '4464') Truth=[0.15]
T('2986', '658') Truth=[0]
T('1091', '1088') Truth=[0.59]
T('2650', '4985') Truth=[0]
T('3607', '2411') Truth=[0]
T('3624', '144') Truth=[0.59]
T('2633', '2650') Truth=[0]
T('1303', '1307') Truth=[0]
T('2419', '4385') Truth=[0.59]
T('4078', '1634') Truth=[0]
T('1028', '1949') Truth=[0.59]
T('70', '200') Truth=[0.59]
T('87', '2204') Truth=[0]
T('306', '2007') Truth=[0.26]
T('4150', '2902') Truth=[0]
T('2952', '1926') Truth=[0.59]
T('1718', '1716') Truth=[0.59]
T('1718', '1719') Truth=[0.59]
T('544', '533') Truth=[0]
T('2961', '4058') Truth=[0.15]
T('3647', '4692') Truth=[0.59]
T('2900', '3489') Truth=[0.59]
T('681', '3222') Truth=[0]
T('2902', '3467') Truth=[0]
T('4608', '4693') Truth=[0.59]
T('625', '3924') Truth=[0]
T('2902', '3466') Truth=[0]
T('1718', '1714') Truth=[0.59]
T('2633', '1337') Truth=[0]
T('1939', '3501') Truth=[0.59]
T('2700', '2702') Truth=[0.59]
T('2700', '2704') Truth=[0.59]
T('4406', '2600') Truth=[0.59]
T('3560', '3402') Truth=[0]
T('1723', '2935') Truth=[0]
T('3644', '2077') Truth=[0]
T('4922', '1367') Truth=[0.33]
T('631', '3808') Truth=[0]
T('2720', '320') Truth=[0.23]
T('2902', '3471') Truth=[0]
T('89', '2204') Truth=[0]
T('2633', '2671') Truth=[0]
T('3229', '4376') Truth=[0.59]
T('2215', '2335') Truth=[0.59]
T('2744', '2235') Truth=[0]
T('206', '4958') Truth=[0]
T('1814', '1473') Truth=[0.59]
T('3821', '3021') Truth=[0]
T('1250', '4988') Truth=[0.59]
T('1031', '1845') Truth=[0.59]
T('545', '547') Truth=[0]
T('5', '4710') Truth=[0]
T('1302', '3947') Truth=[0]
T('4192', '3782') Truth=[0.59]
T('1298', '3129') Truth=[0]
T('1884', '4546') Truth=[0]
T('3816', '3134') Truth=[0.59]
T('3816', '3133') Truth=[0.59]
T('3831', '4203') Truth=[0.59]
T('1664', '2747') Truth=[0.59]
T('1990', '1964') Truth=[0]
T('70', '244') Truth=[0]
T('1306', '3972') Truth=[0.59]
T('1651', '763') Truth=[0]
T('2690', '4568') Truth=[0.15]
T('2641', '3810') Truth=[0.59]
T('2101', '1423') Truth=[0.59]
T('3122', '2000') Truth=[0.59]
T('1905', '491') Truth=[0.59]
T('4611', '4592') Truth=[0.59]
T('4075', '1634') Truth=[0]
T('4227', '1640') Truth=[0.59]
T('4237', '2813') Truth=[0.59]
T('4062', '914') Truth=[0.59]
T('4922', '2652') Truth=[0]
T('1990', '1951') Truth=[0]
T('2088', '2085') Truth=[0]
T('2523', '1721') Truth=[0]
T('3523', '450') Truth=[0.59]
T('206', '3638') Truth=[0.23]
T('4335', '1241') Truth=[0.59]
T('546', '545') Truth=[0.23]
T('546', '547') Truth=[0]
T('2422', '4287') Truth=[0.14]
T('1995', '4169') Truth=[0.59]
T('3423', '718') Truth=[0]
T('4608', '4682') Truth=[0.59]
T('2533', '2904') Truth=[0.59]
T('2533', '2900') Truth=[0.11]
T('4267', '320') Truth=[0]
T('2110', '2627') Truth=[0.49]
T('3030', '4818') Truth=[0.59]
T('3495', '4641') Truth=[0]
T('3522', '450') Truth=[0]
T('2533', '2906') Truth=[0]
T('1994', '4169') Truth=[0.59]
T('2533', '2907') Truth=[0.59]
T('2634', '2629') Truth=[0.59]
T('3023', '3611') Truth=[0.59]
T('3124', '3340') Truth=[0.59]
T('2330', '4430') Truth=[0.59]
T('547', '545') Truth=[0]
T('2634', '2630') Truth=[0]
T('101', '1327') Truth=[0.59]
T('2206', '2450') Truth=[0.59]
T('3809', '3223') Truth=[0.59]
T('1719', '1716') Truth=[0.59]
T('1719', '1718') Truth=[0.59]
T('1719', '1714') Truth=[0.59]
T('3542', '3680') Truth=[0]
T('3082', '4215') Truth=[0.59]
T('3519', '519') Truth=[0]
T('3496', '4641') Truth=[0]
T('223', '3404') Truth=[0.59]
T('1394', '1904') Truth=[0]
T('1232', '1233') Truth=[0.59]
T('2460', '1545') Truth=[0]
T('4233', '2830') Truth=[0]
T('3945', '1558') Truth=[0.59]
T('1908', '1260') Truth=[0.59]
T('2133', '1088') Truth=[0.59]
T('4717', '4205') Truth=[0.59]
T('4274', '2391') Truth=[0]
T('2189', '3089') Truth=[0.59]
T('2155', '3405') Truth=[0.59]
T('854', '3006') Truth=[0.59]
T('1765', '3740') Truth=[0]
T('1121', '1672') Truth=[0.59]
T('2679', '4736') Truth=[0.59]
T('3640', '4691') Truth=[0]
T('74', '244') Truth=[0]
T('1494', '1624') Truth=[0.59]
T('2133', '1091') Truth=[0]
T('4285', '2207') Truth=[0]
T('4175', '2637') Truth=[0]
T('3945', '1568') Truth=[0]
T('206', '2347') Truth=[0]
T('3487', '3404') Truth=[0.59]
T('2509', '1937') Truth=[0]
T('2212', '3614') Truth=[0]
T('45', '1415') Truth=[0.59]
T('2630', '2629') Truth=[0]
T('3784', '1694') Truth=[0.59]
T('2304', '3481') Truth=[0]
T('205', '2390') Truth=[0.03]
T('2722', '1161') Truth=[0.59]
T('4282', '2275') Truth=[0]
T('1734', '636') Truth=[0]
T('205', '2389') Truth=[0.14]
T('2633', '3925') Truth=[0]
