--- Atoms: 
T('2874', '1697') Truth=[0]
T('3252', '2441') Truth=[0.59]
T('4287', '2456') Truth=[0]
T('3422', '4830') Truth=[0.59]
T('2494', '528') Truth=[0.59]
T('3422', '4831') Truth=[0.59]
T('4298', '4944') Truth=[0]
T('4135', '333') Truth=[0.59]
T('3115', '1017') Truth=[0.59]
T('2574', '3996') Truth=[0]
T('4195', '3921') Truth=[0]
T('2441', '2487') Truth=[0.59]
T('4990', '4660') Truth=[0]
T('875', '3416') Truth=[0.59]
T('2389', '2234') Truth=[0]
T('2574', '3997') Truth=[0]
T('397', '4243') Truth=[0.59]
T('298', '1471') Truth=[0.59]
T('3523', '3218') Truth=[0.59]
T('652', '1648') Truth=[0]
T('1236', '2725') Truth=[0.59]
T('3487', '1004') Truth=[0.23]
T('1983', '526') Truth=[0]
T('4865', '1343') Truth=[0.59]
T('1764', '2638') Truth=[0]
T('185', '2304') Truth=[0]
T('1983', '522') Truth=[0]
T('3533', '1374') Truth=[0]
T('1524', '1525') Truth=[0]
T('4046', '2671') Truth=[0.23]
T('3422', '4844') Truth=[0.59]
T('3422', '4841') Truth=[0.59]
T('3749', '3260') Truth=[0]
T('3422', '4842') Truth=[0.59]
T('4865', '1349') Truth=[0.59]
T('4865', '1348') Truth=[0.59]
T('1592', '1593') Truth=[0.59]
T('838', '440') Truth=[0.59]
T('3422', '4838') Truth=[0.59]
T('3422', '4839') Truth=[0.59]
T('3570', '1721') Truth=[0]
T('1185', '2410') Truth=[0]
T('582', '3339') Truth=[0]
T('522', '2755') Truth=[0]
T('838', '447') Truth=[0.59]
T('2994', '2991') Truth=[0]
T('1583', '843') Truth=[0]
T('522', '2753') Truth=[0.59]
T('2042', '1482') Truth=[0]
T('703', '1948') Truth=[0]
T('511', '2000') Truth=[0.59]
T('225', '1480') Truth=[0.59]
T('3188', '2306') Truth=[0.59]
T('2781', '3260') Truth=[0]
T('3771', '3769') Truth=[0]
T('2898', '2389') Truth=[0]
T('2952', '4317') Truth=[0.59]
T('1992', '3049') Truth=[0.59]
T('4023', '726') Truth=[0]
T('2487', '3252') Truth=[0.11]
T('2819', '2480') Truth=[0.59]
T('3678', '3198') Truth=[0]
T('3881', '4666') Truth=[0]
T('2389', '968') Truth=[0]
T('838', '471') Truth=[0.59]
T('3771', '3767') Truth=[0]
T('3771', '3766') Truth=[0]
T('493', '1766') Truth=[0]
T('4836', '4794') Truth=[0.59]
T('3524', '2772') Truth=[0.49]
T('2096', '2103') Truth=[0.59]
T('838', '477') Truth=[0.59]
T('544', '75') Truth=[0.14]
T('3212', '2067') Truth=[0.59]
T('3772', '3769') Truth=[0]
T('4915', '2935') Truth=[0.59]
T('3158', '3160') Truth=[0.59]
T('3772', '3767') Truth=[0]
T('2898', '2390') Truth=[0]
T('4956', '2491') Truth=[0]
T('3772', '3766') Truth=[0]
T('4948', '402') Truth=[0]
T('4566', '2658') Truth=[0.59]
T('1585', '3481') Truth=[0.59]
T('4024', '726') Truth=[0]
T('3511', '2023') Truth=[0.59]
T('207', '2133') Truth=[0.59]
T('1083', '2777') Truth=[0.59]
T('846', '326') Truth=[0]
T('2898', '205') Truth=[0]
T('1782', '2408') Truth=[0.59]
T('1179', '1257') Truth=[0.59]
T('4836', '4787') Truth=[0.59]
T('3000', '1453') Truth=[0.59]
T('3220', '3252') Truth=[0.59]
T('1986', '544') Truth=[0]
T('2961', '2487') Truth=[0.59]
T('3070', '3208') Truth=[0]
T('3318', '495') Truth=[0]
T('1100', '410') Truth=[0]
T('3771', '3772') Truth=[0]
T('4836', '4785') Truth=[0.59]
T('4836', '4784') Truth=[0.59]
T('4936', '598') Truth=[0]
T('4551', '3273') Truth=[0]
T('823', '2748') Truth=[0.59]
T('1497', '1860') Truth=[0.59]
T('189', '2304') Truth=[0]
T('3487', '3612') Truth=[0]
T('1908', '4546') Truth=[0]
T('321', '28') Truth=[0.59]
T('2680', '999') Truth=[0]
T('2377', '2371') Truth=[0.59]
T('1176', '1280') Truth=[0]
T('2277', '2646') Truth=[0]
T('3238', '3976') Truth=[0.59]
T('3772', '3771') Truth=[0]
T('4922', '2844') Truth=[0]
T('512', '2007') Truth=[0]
T('4390', '780') Truth=[0.59]
T('2720', '1399') Truth=[0.27]
T('4026', '726') Truth=[0.18]
T('2098', '2103') Truth=[0.59]
T('2127', '4453') Truth=[0]
T('3540', '3867') Truth=[0.59]
T('3175', '301') Truth=[0]
T('3422', '4802') Truth=[0.59]
T('3175', '302') Truth=[0]
T('1631', '1172') Truth=[0.59]
T('1811', '3405') Truth=[0]
T('3422', '4800') Truth=[0.59]
T('223', '603') Truth=[0]
T('2707', '3339') Truth=[0]
T('2487', '3280') Truth=[0.37]
T('3318', '475') Truth=[0]
T('4267', '1399') Truth=[0.6]
T('2707', '2002') Truth=[0]
T('4075', '4078') Truth=[0]
T('875', '846') Truth=[0]
T('3465', '1353') Truth=[0.59]
T('3096', '3098') Truth=[0]
T('2035', '2938') Truth=[0.59]
T('3096', '3097') Truth=[0.59]
T('1569', '2430') Truth=[0.59]
T('2197', '4559') Truth=[0]
T('2671', '2444') Truth=[0]
T('293', '569') Truth=[0]
T('1406', '485') Truth=[0.59]
T('3026', '427') Truth=[0]
T('4836', '4875') Truth=[0.59]
T('172', '4140') Truth=[0.59]
T('4836', '4879') Truth=[0.59]
T('4836', '4878') Truth=[0.59]
T('3717', '4130') Truth=[0.59]
T('2535', '3679') Truth=[0]
T('4053', '3912') Truth=[0.29]
T('3155', '3267') Truth=[0.59]
T('3096', '3095') Truth=[0.59]
T('4836', '4870') Truth=[0.59]
T('249', '1990') Truth=[0]
T('4568', '2710') Truth=[0.59]
T('4276', '2630') Truth=[0]
T('3343', '0') Truth=[0.59]
T('2491', '610') Truth=[0]
T('3073', '1554') Truth=[0.59]
T('1413', '28') Truth=[0.59]
T('2456', '1921') Truth=[0.59]
T('1393', '534') Truth=[0.26]
T('817', '2748') Truth=[0.44]
T('2391', '3523') Truth=[0]
T('2390', '2206') Truth=[0.01]
T('3682', '3198') Truth=[0.59]
T('244', '3741') Truth=[0]
T('1801', '1877') Truth=[0]
T('544', '1986') Truth=[0.59]
T('512', '3225') Truth=[0.59]
T('293', '560') Truth=[0]
T('3066', '4707') Truth=[0.59]
T('4836', '4862') Truth=[0.59]
T('4836', '4861') Truth=[0.59]
T('2261', '4642') Truth=[0]
T('1964', '2149') Truth=[0]
T('2533', '2389') Truth=[0]
T('2312', '4959') Truth=[0.59]
T('3719', '4138') Truth=[0.59]
T('3098', '3097') Truth=[0.59]
T('3098', '3096') Truth=[0.59]
T('4559', '2892') Truth=[0]
T('3098', '3095') Truth=[0.59]
T('3467', '1353') Truth=[0.59]
T('2490', '610') Truth=[0.59]
T('4194', '598') Truth=[0]
T('497', '2998') Truth=[0]
T('2753', '205') Truth=[0]
T('1565', '2451') Truth=[0]
T('2039', '2916') Truth=[0]
T('1395', '1391') Truth=[0]
T('2085', '2376') Truth=[0]
T('2690', '1796') Truth=[0]
T('4836', '4892') Truth=[0.59]
T('298', '533') Truth=[0]
T('1922', '3928') Truth=[0.59]
T('4836', '4894') Truth=[0.59]
T('2533', '2390') Truth=[0]
T('4904', '4903') Truth=[0.59]
T('4904', '4902') Truth=[0.59]
T('3318', '3156') Truth=[0]
T('4330', '1557') Truth=[0]
T('293', '572') Truth=[0]
T('622', '4151') Truth=[0]
T('2330', '2971') Truth=[0.59]
T('2777', '3464') Truth=[0.59]
T('1800', '1877') Truth=[0]
T('4990', '2986') Truth=[0]
T('3090', '2624') Truth=[0]
T('2390', '2228') Truth=[0]
T('4836', '4888') Truth=[0.59]
T('4836', '4887') Truth=[0.59]
T('2682', '2308') Truth=[0]
T('3719', '4146') Truth=[0.59]
T('507', '2015') Truth=[0.19]
T('3816', '2962') Truth=[0.59]
T('3541', '497') Truth=[0]
T('1975', '2039') Truth=[0]
T('4155', '1872') Truth=[0]
T('3564', '2384') Truth=[0]
T('4700', '2022') Truth=[0.59]
T('498', '4705') Truth=[0]
T('2077', '3773') Truth=[0]
T('1704', '495') Truth=[0.17]
T('158', '495') Truth=[0.59]
T('2462', '4035') Truth=[0.59]
T('4836', '4831') Truth=[0.59]
T('2405', '4750') Truth=[0.59]
T('4836', '4830') Truth=[0.59]
T('3925', '3808') Truth=[0]
T('2911', '176') Truth=[0.59]
T('4716', '1430') Truth=[0]
T('4900', '4903') Truth=[0.59]
T('4900', '4902') Truth=[0.59]
T('4900', '4904') Truth=[0.59]
T('2109', '2107') Truth=[0.59]
T('2226', '1182') Truth=[0.59]
T('2109', '2108') Truth=[0.59]
T('3565', '2384') Truth=[0]
T('1796', '216') Truth=[0.59]
T('2368', '2545') Truth=[0.59]
T('2241', '2256') Truth=[0]
T('4099', '2986') Truth=[0.59]
T('819', '1430') Truth=[0]
T('2368', '2546') Truth=[0.59]
T('387', '93') Truth=[0]
T('271', '2976') Truth=[0.59]
T('4990', '2922') Truth=[0]
T('3093', '3098') Truth=[0]
T('3093', '3097') Truth=[0.59]
T('2784', '1582') Truth=[0]
T('3093', '3096') Truth=[0.59]
T('4273', '2630') Truth=[0]
T('3093', '3095') Truth=[0.59]
T('2518', '414') Truth=[0.59]
T('4836', '4824') Truth=[0.59]
T('3741', '726') Truth=[0.51]
T('1626', '3984') Truth=[0.59]
T('171', '4182') Truth=[0.59]
T('4474', '2082') Truth=[0.59]
T('4474', '2081') Truth=[0.59]
T('3155', '4569') Truth=[0.59]
T('1964', '2192') Truth=[0]
T('298', '544') Truth=[0]
T('694', '4193') Truth=[0.59]
T('4474', '2080') Truth=[0]
T('4273', '2634') Truth=[0.59]
T('4082', '2271') Truth=[0]
T('3121', '1855') Truth=[0]
T('145', '1418') Truth=[0.59]
T('116', '2250') Truth=[0.59]
T('369', '1471') Truth=[0.59]
T('1176', '1328') Truth=[0]
T('4122', '4474') Truth=[0.59]
T('205', '2904') Truth=[0]
T('4276', '2628') Truth=[0.59]
T('631', '116') Truth=[0]
T('2143', '2512') Truth=[0]
T('301', '2682') Truth=[0]
T('205', '2907') Truth=[0]
T('4836', '4853') Truth=[0.59]
T('3155', '4570') Truth=[0.59]
T('4836', '4855') Truth=[0.59]
T('1702', '495') Truth=[0.17]
T('475', '4114') Truth=[0]
T('3869', '0') Truth=[0]
T('3678', '3250') Truth=[0]
T('4276', '2629') Truth=[0.49]
T('3094', '3097') Truth=[0.59]
T('3094', '3096') Truth=[0.59]
T('3205', '2230') Truth=[0.59]
T('3094', '3095') Truth=[0.59]
T('4051', '3912') Truth=[0]
T('273', '2976') Truth=[0.59]
T('1557', '4330') Truth=[0]
T('3094', '3098') Truth=[0]
T('4836', '4851') Truth=[0.59]
T('4836', '4850') Truth=[0.59]
T('116', '978') Truth=[0]
T('145', '1407') Truth=[0.59]
T('2642', '670') Truth=[0.59]
T('1568', '2451') Truth=[0.59]
T('4108', '789') Truth=[0.59]
T('4836', '4839') Truth=[0.59]
T('834', '2523') Truth=[0]
T('2147', '3808') Truth=[0]
T('4836', '4838') Truth=[0.59]
T('249', '3749') Truth=[0]
T('3158', '3223') Truth=[0.59]
T('2755', '205') Truth=[0.01]
T('631', '4046') Truth=[0]
T('2456', '1904') Truth=[0]
T('838', '3807') Truth=[0.59]
T('1703', '495') Truth=[0.17]
T('2456', '1901') Truth=[0]
T('4836', '4842') Truth=[0.59]
T('519', '3208') Truth=[0.59]
T('4836', '4841') Truth=[0.59]
T('4836', '4844') Truth=[0.59]
T('522', '526') Truth=[0]
T('1143', '2192') Truth=[0]
T('4382', '2235') Truth=[0]
T('4301', '3684') Truth=[0]
T('3095', '3096') Truth=[0.59]
T('4992', '2922') Truth=[0]
T('2738', '495') Truth=[0.59]
T('3095', '3098') Truth=[0]
T('2659', '2660') Truth=[0]
T('3095', '3097') Truth=[0.59]
T('2753', '2389') Truth=[0]
T('3595', '2815') Truth=[0.59]
T('4190', '545') Truth=[0]
T('1671', '2014') Truth=[0]
T('544', '1123') Truth=[0.3]
T('769', '2499') Truth=[0]
T('559', '1860') Truth=[0]
T('1476', '3074') Truth=[0]
T('1316', '1436') Truth=[0.59]
T('1188', '324') Truth=[0]
T('2173', '2184') Truth=[0.59]
T('249', '1116') Truth=[0.33]
T('3844', '4301') Truth=[0]
T('3556', '2472') Truth=[0]
T('1801', '1800') Truth=[0]
T('3441', '718') Truth=[0]
T('2773', '3403') Truth=[0]
T('2902', '4150') Truth=[0]
T('2753', '2390') Truth=[0]
T('1666', '3441') Truth=[0.59]
T('2981', '109') Truth=[0.59]
T('1390', '1392') Truth=[0.59]
T('1475', '3074') Truth=[0]
T('3767', '498') Truth=[0.59]
T('1001', '2067') Truth=[0.59]
T('2315', '4074') Truth=[0]
T('4644', '4429') Truth=[0.59]
T('2709', '2917') Truth=[0]
T('4350', '446') Truth=[0]
T('115', '2277') Truth=[0]
T('1937', '1188') Truth=[0]
T('3252', '326') Truth=[0]
T('3935', '4193') Truth=[0.59]
T('2916', '3582') Truth=[0]
T('3851', '2499') Truth=[0]
T('2633', '715') Truth=[0]
T('1013', '4549') Truth=[0]
T('1443', '1666') Truth=[0]
T('4219', '4216') Truth=[0]
T('4151', '1872') Truth=[0]
T('2618', '980') Truth=[0.59]
T('4219', '4218') Truth=[0]
T('4219', '4217') Truth=[0]
T('2631', '2055') Truth=[0.59]
T('2682', '140') Truth=[0]
T('3678', '3205') Truth=[0]
T('3317', '2692') Truth=[0]
T('2631', '2052') Truth=[0.59]
T('3205', '3510') Truth=[0.59]
T('654', '2006') Truth=[0.59]
T('1704', '4306') Truth=[0.59]
T('3402', '22') Truth=[0]
T('4488', '2798') Truth=[0]
T('2898', '3729') Truth=[0]
T('3514', '1625') Truth=[0.59]
T('4556', '2847') Truth=[0.59]
T('4556', '2845') Truth=[0.59]
T('3719', '3689') Truth=[0.59]
T('2570', '580') Truth=[0.59]
T('3559', '1132') Truth=[0]
T('3768', '498') Truth=[0]
T('3559', '1131') Truth=[0]
T('2472', '3484') Truth=[0]
T('4836', '4808') Truth=[0.59]
T('2755', '2389') Truth=[0.02]
T('838', '2527') Truth=[0.59]
T('330', '1885') Truth=[0.59]
T('3542', '415') Truth=[0.59]
T('4836', '4810') Truth=[0.59]
T('1703', '4306') Truth=[0.59]
T('4836', '4813') Truth=[0.59]
T('4714', '1430') Truth=[0.59]
T('2708', '2945') Truth=[0.59]
T('3947', '4017') Truth=[0.59]
T('127', '849') Truth=[0]
T('4991', '2908') Truth=[0]
T('3975', '4520') Truth=[0.59]
T('825', '4412') Truth=[0]
T('306', '1327') Truth=[0]
T('3719', '3699') Truth=[0.59]
T('3026', '1296') Truth=[0]
T('3719', '3698') Truth=[0.59]
T('3121', '103') Truth=[0]
T('3908', '1422') Truth=[0.59]
T('3769', '498') Truth=[0]
T('3026', '1297') Truth=[0]
T('140', '4533') Truth=[0]
T('271', '3404') Truth=[0.59]
T('3878', '1745') Truth=[0.59]
T('4836', '4800') Truth=[0.59]
T('2143', '3813') Truth=[0]
T('4114', '3236') Truth=[0]
T('4836', '4802') Truth=[0.59]
T('1702', '4306') Truth=[0.59]
T('4836', '4804') Truth=[0.59]
T('2275', '573') Truth=[0]
T('3719', '3695') Truth=[0.59]
T('2570', '578') Truth=[0.59]
T('3719', '3694') Truth=[0.59]
T('2789', '2837') Truth=[0]
T('207', '2908') Truth=[0]
T('3559', '2472') Truth=[0]
T('1056', '123') Truth=[0]
T('3719', '3691') Truth=[0.59]
T('1005', '3329') Truth=[0]
T('2108', '2107') Truth=[0.59]
T('1143', '2149') Truth=[0.23]
T('1990', '1328') Truth=[0]
T('197', '2195') Truth=[0.59]
T('2929', '2968') Truth=[0.59]
T('2410', '2868') Truth=[0]
T('1990', '1321') Truth=[0]
T('4865', '542') Truth=[0.59]
T('1316', '1477') Truth=[0]
T('4475', '3325') Truth=[0.59]
T('4216', '4218') Truth=[0]
T('1394', '1391') Truth=[0]
T('3252', '377') Truth=[0.59]
T('4221', '4119') Truth=[0.59]
T('4068', '3774') Truth=[0]
T('2746', '1142') Truth=[0]
T('2165', '111') Truth=[0.59]
T('3238', '4486') Truth=[0.59]
T('3797', '3537') Truth=[0.59]
T('2952', '3906') Truth=[0.59]
T('4944', '3975') Truth=[0]
T('2102', '2103') Truth=[0.59]
T('3280', '3416') Truth=[0.59]
T('3023', '1258') Truth=[0.59]
T('2063', '1244') Truth=[0.59]
T('968', '2755') Truth=[0]
T('2283', '3049') Truth=[0]
T('4149', '4188') Truth=[0.59]
T('3330', '2404') Truth=[0.59]
T('968', '2753') Truth=[0.59]
T('1562', '1132') Truth=[0.59]
T('3280', '875') Truth=[0.11]
T('978', '3925') Truth=[0]
T('1562', '1131') Truth=[0.59]
T('2373', '1993') Truth=[0.59]
T('273', '3404') Truth=[0.59]
T('1034', '2557') Truth=[0]
T('569', '1734') Truth=[0]
T('4206', '3038') Truth=[0.74]
T('2641', '1480') Truth=[0]
T('330', '1898') Truth=[0.59]
T('1478', '3074') Truth=[0.59]
T('2650', '1337') Truth=[0]
T('2518', '2519') Truth=[0.59]
T('260', '2262') Truth=[0]
T('1862', '2407') Truth=[0.59]
T('1937', '324') Truth=[0]
T('4149', '4175') Truth=[0.17]
T('330', '1892') Truth=[0.59]
T('330', '1893') Truth=[0.59]
T('2064', '1244') Truth=[0.59]
T('3271', '2256') Truth=[0]
T('2650', '2671') Truth=[0]
T('4082', '2219') Truth=[0]
T('4063', '4221') Truth=[0.59]
T('2335', '2029') Truth=[0]
T('3746', '1507') Truth=[0]
T('463', '3808') Truth=[0]
T('1739', '1737') Truth=[0.59]
T('1773', '3076') Truth=[0]
T('1983', '2753') Truth=[0]
T('275', '3403') Truth=[0]
T('3765', '495') Truth=[0.59]
T('4865', '3182') Truth=[0.59]
T('3481', '1937') Truth=[0]
T('2201', '3196') Truth=[0]
T('264', '2242') Truth=[0.59]
T('2627', '2110') Truth=[0]
T('2932', '703') Truth=[0]
T('249', '1177') Truth=[0]
T('1570', '4978') Truth=[0.59]
T('1983', '2755') Truth=[0]
T('3281', '843') Truth=[0.59]
T('249', '1176') Truth=[0]
T('244', '312') Truth=[0]
T('1391', '1394') Truth=[0]
T('3746', '1510') Truth=[0]
T('2065', '1244') Truth=[0.59]
T('244', '314') Truth=[0]
T('4217', '4218') Truth=[0]
T('1877', '1800') Truth=[0]
T('2127', '2710') Truth=[0]
T('1462', '2719') Truth=[0.59]
T('3575', '1799') Truth=[0.59]
T('2606', '226') Truth=[0.59]
T('2901', '4150') Truth=[0.59]
T('4211', '366') Truth=[0.59]
T('4207', '451') Truth=[0.59]
T('3442', '718') Truth=[0]
T('4476', '3325') Truth=[0]
T('3556', '1131') Truth=[0]
T('3556', '1132') Truth=[0]
T('178', '272') Truth=[0.59]
T('3487', '223') Truth=[0]
T('2772', '3403') Truth=[0]
T('2637', '3817') Truth=[0]
T('4660', '2986') Truth=[0]
T('1570', '2818') Truth=[0.59]
T('4991', '401') Truth=[0.59]
T('735', '3622') Truth=[0.59]
T('967', '931') Truth=[0.59]
T('2335', '1237') Truth=[0]
T('967', '930') Truth=[0.59]
T('2629', '2628') Truth=[0]
T('4417', '282') Truth=[0.59]
T('2898', '2900') Truth=[0]
T('4417', '280') Truth=[0.59]
T('967', '938') Truth=[0.59]
T('1908', '4245') Truth=[0]
T('967', '935') Truth=[0.59]
T('1237', '3790') Truth=[0.59]
T('2898', '2906') Truth=[0]
T('3218', '450') Truth=[0]
T('2898', '2907') Truth=[0]
T('2898', '2904') Truth=[0]
T('18', '3600') Truth=[0.59]
T('3252', '846') Truth=[0]
T('205', '3729') Truth=[0]
T('3741', '74') Truth=[0.03]
T('2629', '2630') Truth=[0]
T('1491', '726') Truth=[0]
T('967', '920') Truth=[0.59]
T('3198', '3250') Truth=[0.59]
T('1806', '4537') Truth=[0.59]
T('3741', '70') Truth=[0]
T('172', '1423') Truth=[0.59]
T('3522', '4274') Truth=[0]
T('2932', '2501') Truth=[0.59]
T('116', '463') Truth=[0]
T('967', '929') Truth=[0.59]
T('4309', '3294') Truth=[0]
T('346', '60') Truth=[0.59]
T('967', '926') Truth=[0.59]
T('2755', '2898') Truth=[0]
T('2486', '59') Truth=[0]
T('2629', '2634') Truth=[0]
T('967', '925') Truth=[0.59]
T('2755', '2899') Truth=[0.01]
T('967', '924') Truth=[0.59]
T('3941', '666') Truth=[0.59]
T('2807', '1869') Truth=[0]
T('2807', '1866') Truth=[0.59]
T('630', '2609') Truth=[0]
T('2102', '1347') Truth=[0.59]
T('631', '3925') Truth=[0]
T('2807', '1865') Truth=[0]
T('1411', '829') Truth=[0.59]
T('703', '573') Truth=[0]
T('1547', '190') Truth=[0]
T('3741', '69') Truth=[0]
T('3741', '68') Truth=[0]
T('3708', '4741') Truth=[0.59]
T('968', '2220') Truth=[0]
T('3523', '4274') Truth=[0]
T('967', '955') Truth=[0.59]
T('4956', '1709') Truth=[0.59]
T('2509', '189') Truth=[0]
T('2477', '3948') Truth=[0]
T('3142', '2593') Truth=[0.59]
T('2509', '187') Truth=[0]
T('4956', '1711') Truth=[0.6]
T('2127', '1933') Truth=[0]
T('4245', '2637') Truth=[0]
T('1547', '189') Truth=[0]
T('967', '958') Truth=[0.59]
T('781', '491') Truth=[0]
T('2509', '190') Truth=[0]
T('1367', '2652') Truth=[0]
T('4526', '2886') Truth=[0.59]
T('1547', '185') Truth=[0]
T('4237', '2770') Truth=[0]
T('1547', '187') Truth=[0]
T('1547', '183') Truth=[0]
T('2376', '2908') Truth=[0.59]
T('1185', '874') Truth=[0.59]
T('1424', '1510') Truth=[0]
T('3205', '2727') Truth=[0.59]
T('967', '944') Truth=[0.59]
T('3487', '709') Truth=[0]
T('967', '941') Truth=[0.59]
T('2633', '2564') Truth=[0]
T('498', '4234') Truth=[0]
T('2509', '185') Truth=[0]
T('2509', '183') Truth=[0]
T('967', '949') Truth=[0.59]
T('2258', '3090') Truth=[0.59]
T('967', '947') Truth=[0.59]
T('1579', '652') Truth=[0]
T('1296', '427') Truth=[0]
T('249', '3260') Truth=[0.15]
T('3175', '1713') Truth=[0]
T('3682', '3657') Truth=[0.59]
T('2809', '124') Truth=[0]
T('3682', '3658') Truth=[0.59]
T('1984', '228') Truth=[0.59]
T('968', '2206') Truth=[0.17]
T('1116', '2149') Truth=[0.49]
T('3200', '2711') Truth=[0.59]
T('1112', '2194') Truth=[0.59]
T('1943', '4670') Truth=[0]
T('4836', '3182') Truth=[0.59]
T('630', '1331') Truth=[0]
T('3912', '4052') Truth=[0.51]
T('630', '1330') Truth=[0]
T('3912', '4053') Truth=[0.52]
T('4915', '3992') Truth=[0.59]
T('631', '2650') Truth=[0]
T('2744', '843') Truth=[0]
T('3522', '4221') Truth=[0]
T('3196', '3222') Truth=[0]
T('1370', '4347') Truth=[0]
T('102', '1422') Truth=[0]
T('2200', '1043') Truth=[0.59]
T('3805', '4447') Truth=[0]
T('331', '1375') Truth=[0.59]
T('3423', '1443') Truth=[0]
T('1236', '4212') Truth=[0.59]
T('1236', '4211') Truth=[0.59]
T('4068', '1639') Truth=[0]
T('4590', '3316') Truth=[0]
T('3912', '4051') Truth=[0.3]
T('1967', '3939') Truth=[0]
T('1301', '1249') Truth=[0.59]
T('631', '2648') Truth=[0]
T('843', '652') Truth=[0]
T('3561', '1521') Truth=[0.59]
T('3540', '3554') Truth=[0.59]
T('2861', '2464') Truth=[0]
T('3200', '2722') Truth=[0]
T('1143', '1321') Truth=[0]
T('968', '2234') Truth=[0]
T('4546', '4399') Truth=[0]
T('1143', '1328') Truth=[0]
T('967', '963') Truth=[0.59]
T('967', '962') Truth=[0.59]
T('344', '2501') Truth=[0.59]
T('4915', '2655') Truth=[0.59]
T('3005', '2451') Truth=[0]
T('967', '960') Truth=[0.59]
T('967', '3570') Truth=[0.59]
T('2358', '1813') Truth=[0.59]
T('3562', '1521') Truth=[0.59]
T('838', '4676') Truth=[0.59]
T('3551', '834') Truth=[0]
T('3198', '3205') Truth=[0.59]
T('1443', '3927') Truth=[0]
T('968', '2228') Truth=[0.17]
T('3900', '1982') Truth=[0.59]
T('3950', '1391') Truth=[0]
T('2308', '2027') Truth=[0]
T('2896', '2904') Truth=[0]
T('3090', '2258') Truth=[0]
T('489', '495') Truth=[0]
T('2896', '2900') Truth=[0.59]
T('4222', '4641') Truth=[0]
T('3592', '4298') Truth=[0]
T('2896', '2906') Truth=[0.59]
T('2261', '4292') Truth=[0]
T('2328', '1340') Truth=[0]
T('2896', '2907') Truth=[0]
T('3561', '1548') Truth=[0]
T('3561', '1544') Truth=[0]
T('2686', '3220') Truth=[0.59]
T('3023', '1796') Truth=[0]
T('1639', '843') Truth=[0.59]
T('3976', '1979') Truth=[0.59]
T('4915', '1349') Truth=[0.59]
T('1411', '859') Truth=[0.59]
T('3654', '519') Truth=[0.59]
T('631', '1337') Truth=[0]
T('3679', '1994') Truth=[0]
T('968', '972') Truth=[0]
T('968', '971') Truth=[0]
T('4915', '1343') Truth=[0.59]
T('1034', '1723') Truth=[0]
T('3784', '3329') Truth=[0]
T('1281', '2712') Truth=[0.59]
T('2753', '2898') Truth=[0]
T('4915', '1348') Truth=[0.59]
T('4068', '1648') Truth=[0]
T('3817', '1260') Truth=[0]
T('4692', '4365') Truth=[0.59]
T('4190', '4981') Truth=[0.59]
T('3560', '1562') Truth=[0]
T('4194', '4935') Truth=[0]
T('1091', '4991') Truth=[0.59]
T('2624', '2674') Truth=[0]
T('4915', '1350') Truth=[0.59]
T('968', '973') Truth=[0.59]
T('3805', '4472') Truth=[0]
T('3043', '2814') Truth=[0.59]
T('565', '4309') Truth=[0]
T('4546', '495') Truth=[0]
T('3139', '3961') Truth=[0.59]
T('1846', '1847') Truth=[0.59]
T('4586', '3419') Truth=[0]
T('1765', '2384') Truth=[0]
T('3808', '2671') Truth=[0]
T('1388', '4171') Truth=[0.59]
T('4062', '2991') Truth=[0]
T('1443', '446') Truth=[0]
T('1388', '4174') Truth=[0.59]
T('2143', '2138') Truth=[0]
T('4062', '2994') Truth=[0]
T('2682', '4533') Truth=[0]
T('4948', '4018') Truth=[0]
T('2143', '2136') Truth=[0]
T('4245', '495') Truth=[0]
T('1753', '1142') Truth=[0]
T('2744', '1648') Truth=[0]
T('70', '69') Truth=[0]
T('3888', '3895') Truth=[0]
T('718', '4350') Truth=[0]
T('3888', '3894') Truth=[0]
T('2491', '1900') Truth=[0]
T('3888', '3892') Truth=[0]
T('2975', '4606') Truth=[0.59]
T('4936', '256') Truth=[0]
T('2388', '4523') Truth=[0.59]
T('3587', '4340') Truth=[0.59]
T('4956', '2170') Truth=[0.59]
T('2143', '2141') Truth=[0]
T('1092', '1857') Truth=[0.59]
T('2143', '2142') Truth=[0]
T('4993', '2530') Truth=[0.59]
T('70', '74') Truth=[0]
T('3698', '898') Truth=[0.59]
T('2578', '1877') Truth=[0]
T('2650', '116') Truth=[0]
T('4944', '131') Truth=[0]
T('846', '3252') Truth=[0]
T('3205', '3198') Truth=[0.59]
T('2180', '3838') Truth=[0]
T('3698', '890') Truth=[0.59]
T('3749', '1176') Truth=[0]
T('1478', '4802') Truth=[0]
T('511', '3633') Truth=[0.59]
T('3002', '2440') Truth=[0]
T('4660', '2922') Truth=[0]
T('623', '603') Truth=[0]
T('978', '2147') Truth=[0]
T('1228', '2512') Truth=[0.59]
T('1956', '598') Truth=[0.59]
T('1773', '1772') Truth=[0]
T('4363', '2945') Truth=[0.59]
T('3698', '884') Truth=[0.59]
T('418', '495') Truth=[0.59]
T('2633', '3808') Truth=[0]
T('3698', '881') Truth=[0.59]
T('3698', '880') Truth=[0.59]
T('2986', '1427') Truth=[0]
T('3021', '4802') Truth=[0]
T('70', '89') Truth=[0]
T('276', '4249') Truth=[0]
T('70', '87') Truth=[0]
T('1704', '1700') Truth=[0.59]
