--- Atoms: 
T('3801', '7186') Truth=[0]
T('7252', '3770') Truth=[0.59]
T('2768', '6767') Truth=[0]
T('1820', '8378') Truth=[0]
T('7853', '7258') Truth=[0.19]
T('9610', '349') Truth=[0]
T('7853', '7259') Truth=[0.59]
T('8392', '1598') Truth=[0.59]
T('4146', '2549') Truth=[0.59]
T('9502', '7726') Truth=[0.59]
T('6959', '2597') Truth=[0.59]
T('6959', '2596') Truth=[0.59]
T('9548', '9886') Truth=[0.59]
T('6569', '9396') Truth=[0.59]
T('1497', '8670') Truth=[0]
T('9007', '3902') Truth=[0.09]
T('1201', '1197') Truth=[0]
T('6569', '9397') Truth=[0.16]
T('7853', '7253') Truth=[0]
T('6569', '9398') Truth=[0]
T('6260', '8986') Truth=[0.59]
T('6569', '9399') Truth=[0.59]
T('7853', '7256') Truth=[0.59]
T('7853', '7257') Truth=[0]
T('7853', '7254') Truth=[0.04]
T('3647', '9027') Truth=[0]
T('4705', '887') Truth=[0.27]
T('3331', '424') Truth=[0]
T('4542', '7961') Truth=[0.59]
T('9037', '2297') Truth=[0.59]
T('5243', '9286') Truth=[0.59]
T('7009', '8034') Truth=[0]
T('9610', '350') Truth=[0]
T('4146', '2551') Truth=[0.59]
T('170', '2780') Truth=[0.59]
T('4146', '2550') Truth=[0.59]
T('4146', '2553') Truth=[0.19]
T('214', '1885') Truth=[0.59]
T('4146', '2552') Truth=[0.59]
T('7480', '6769') Truth=[0]
T('5689', '3156') Truth=[0]
T('7696', '9982') Truth=[0]
T('3156', '5100') Truth=[0]
T('7593', '7628') Truth=[0]
T('3156', '5101') Truth=[0]
T('6959', '2584') Truth=[0.59]
T('6959', '2583') Truth=[0.59]
T('3156', '5102') Truth=[0]
T('4650', '6233') Truth=[0.01]
T('5491', '2316') Truth=[0.59]
T('1231', '4722') Truth=[0]
T('1166', '5994') Truth=[0.59]
T('8005', '6624') Truth=[0]
T('4747', '7371') Truth=[0.59]
T('6907', '1871') Truth=[0.59]
T('7746', '6309') Truth=[0.59]
T('5761', '5762') Truth=[0.59]
T('2817', '3104') Truth=[0]
T('2101', '7114') Truth=[0.59]
T('8667', '1010') Truth=[0.59]
T('6959', '2579') Truth=[0.59]
T('6959', '2578') Truth=[0.59]
T('2535', '2439') Truth=[0]
T('6959', '2576') Truth=[0.59]
T('8980', '857') Truth=[0]
T('6959', '2574') Truth=[0.59]
T('6959', '2572') Truth=[0.59]
T('7192', '3592') Truth=[0]
T('8070', '7114') Truth=[0.59]
T('4486', '7730') Truth=[0]
T('9008', '3902') Truth=[0.59]
T('3759', '1500') Truth=[0.59]
T('6959', '2582') Truth=[0.59]
T('6959', '2581') Truth=[0.59]
T('6959', '2580') Truth=[0.59]
T('1892', '1703') Truth=[0.59]
T('5844', '3088') Truth=[0]
T('7694', '9982') Truth=[0]
T('7357', '3412') Truth=[0.59]
T('6959', '2565') Truth=[0.59]
T('8791', '5672') Truth=[0.59]
T('2431', '2749') Truth=[0]
T('3976', '3335') Truth=[0.59]
T('6086', '5322') Truth=[0]
T('4487', '7730') Truth=[0.59]
T('9009', '3902') Truth=[0.59]
T('2755', '6891') Truth=[0]
T('6796', '1382') Truth=[0]
T('6959', '2571') Truth=[0.59]
T('4922', '8311') Truth=[0.59]
T('3799', '1063') Truth=[0]
T('5958', '5250') Truth=[0.59]
T('4756', '237') Truth=[0]
T('5542', '3903') Truth=[0]
T('7693', '9982') Truth=[0]
T('4645', '674') Truth=[0]
T('8650', '67') Truth=[0]
T('4645', '676') Truth=[0]
T('3372', '8250') Truth=[0.59]
T('4645', '675') Truth=[0]
T('1476', '6294') Truth=[0]
T('9505', '7726') Truth=[0.59]
T('47', '8138') Truth=[0]
T('3422', '8566') Truth=[0]
T('5842', '3088') Truth=[0]
T('2767', '6743') Truth=[0]
T('5263', '1924') Truth=[0.59]
T('4747', '8657') Truth=[0.59]
T('330', '1382') Truth=[0]
T('6027', '4724') Truth=[0]
T('1498', '342') Truth=[0]
T('8105', '6395') Truth=[0]
T('4298', '4295') Truth=[0.59]
T('7802', '7801') Truth=[0.59]
T('4298', '4294') Truth=[0.59]
T('3036', '6983') Truth=[0.59]
T('5843', '3088') Truth=[0]
T('8738', '3705') Truth=[0.59]
T('9506', '7726') Truth=[0.59]
T('4260', '5999') Truth=[0]
T('6617', '8362') Truth=[0.59]
T('9636', '8362') Truth=[0]
T('9705', '9706') Truth=[0]
T('4376', '4171') Truth=[0.59]
T('1333', '3021') Truth=[0]
T('1708', '6147') Truth=[0.59]
T('4823', '7230') Truth=[0.59]
T('1333', '3025') Truth=[0]
T('3841', '3943') Truth=[0.59]
T('5550', '1124') Truth=[0.59]
T('1333', '3028') Truth=[0]
T('993', '9308') Truth=[0]
T('993', '9309') Truth=[0.59]
T('5713', '3654') Truth=[0.59]
T('2444', '3884') Truth=[0]
T('827', '828') Truth=[0.59]
T('9036', '3551') Truth=[0.59]
T('3166', '6219') Truth=[0.59]
T('4823', '7248') Truth=[0.59]
T('4287', '5613') Truth=[0]
T('4823', '7246') Truth=[0.59]
T('4823', '7245') Truth=[0.59]
T('4823', '7241') Truth=[0.59]
T('268', '2528') Truth=[0]
T('4823', '7249') Truth=[0.59]
T('992', '9307') Truth=[0]
T('992', '9308') Truth=[0]
T('8892', '927') Truth=[0]
T('1713', '6075') Truth=[0.59]
T('7480', '5399') Truth=[0]
T('7751', '6173') Truth=[0.59]
T('4307', '2394') Truth=[0.59]
T('8881', '5450') Truth=[0.59]
T('2181', '1659') Truth=[0.59]
T('4709', '7730') Truth=[0.59]
T('5286', '2916') Truth=[0.59]
T('993', '9307') Truth=[0]
T('541', '4558') Truth=[0]
T('2523', '60') Truth=[0]
T('6206', '6956') Truth=[0.17]
T('7263', '3557') Truth=[0.59]
T('3553', '9134') Truth=[0.59]
T('1935', '9185') Truth=[0.59]
T('2185', '2944') Truth=[0]
T('7921', '262') Truth=[0.59]
T('592', '5275') Truth=[0.59]
T('4308', '2394') Truth=[0.59]
T('4823', '8554') Truth=[0.59]
T('9518', '6294') Truth=[0]
T('5671', '5835') Truth=[0.59]
T('7971', '9299') Truth=[0.59]
T('6089', '6588') Truth=[0.59]
T('3156', '699') Truth=[0]
T('7803', '6459') Truth=[0.59]
T('9546', '9846') Truth=[0.59]
T('6310', '6587') Truth=[0]
T('5759', '5756') Truth=[0.59]
T('36', '9530') Truth=[0]
T('5488', '4990') Truth=[0.59]
T('2667', '5608') Truth=[0.59]
T('6089', '6573') Truth=[0]
T('9545', '237') Truth=[0]
T('4667', '9922') Truth=[0.59]
T('646', '4289') Truth=[0.59]
T('36', '9529') Truth=[0.59]
T('8812', '2391') Truth=[0.59]
T('9988', '2432') Truth=[0.59]
T('5210', '9549') Truth=[0.59]
T('8979', '857') Truth=[0.59]
T('35', '9530') Truth=[0]
T('934', '7410') Truth=[0.59]
T('5818', '5910') Truth=[0]
T('3338', '9905') Truth=[0.59]
T('2233', '1924') Truth=[0]
T('9990', '1056') Truth=[0.59]
T('1332', '5682') Truth=[0.59]
T('3338', '9903') Truth=[0.59]
T('1442', '5245') Truth=[0.59]
T('8978', '857') Truth=[0]
T('6403', '5099') Truth=[0.59]
T('9043', '2146') Truth=[0.59]
T('934', '7408') Truth=[0.59]
T('9804', '8171') Truth=[0.59]
T('6349', '6190') Truth=[0]
T('1053', '1051') Truth=[0.59]
T('9388', '9961') Truth=[0]
T('6366', '8557') Truth=[0.59]
T('6366', '8555') Truth=[0.59]
T('5768', '6938') Truth=[0.59]
T('2809', '3156') Truth=[0]
T('2669', '5608') Truth=[0.59]
T('4705', '794') Truth=[0.12]
T('4447', '5570') Truth=[0]
T('8802', '2411') Truth=[0.59]
T('5003', '5006') Truth=[0.59]
T('5003', '5004') Truth=[0.59]
T('9358', '7624') Truth=[0.59]
T('4447', '5575') Truth=[0]
T('5003', '5009') Truth=[0.19]
T('5003', '5008') Truth=[0.59]
T('6293', '7203') Truth=[0.37]
T('4447', '5574') Truth=[0]
T('7930', '7191') Truth=[0.15]
T('2669', '3062') Truth=[0.59]
T('9466', '9875') Truth=[0]
T('2179', '1782') Truth=[0.59]
T('3117', '6881') Truth=[0.59]
T('9635', '9634') Truth=[0.59]
T('4070', '2480') Truth=[0.59]
T('366', '4861') Truth=[0]
T('2520', '2521') Truth=[0.59]
T('5995', '6093') Truth=[0.59]
T('3740', '1630') Truth=[0.05]
T('6343', '565') Truth=[0]
T('9467', '9875') Truth=[0]
T('1127', '1113') Truth=[0.59]
T('4631', '6400') Truth=[0]
T('3741', '2952') Truth=[0]
T('7702', '4186') Truth=[0]
T('9311', '6813') Truth=[0.59]
T('57', '9277') Truth=[0]
T('8568', '1296') Truth=[0]
T('2348', '2866') Truth=[0.59]
T('9799', '1576') Truth=[0.59]
T('1197', '6863') Truth=[0.23]
T('3471', '9200') Truth=[0.59]
T('7836', '8704') Truth=[0]
T('7836', '8705') Truth=[0]
T('3089', '8908') Truth=[0.59]
T('2797', '6341') Truth=[0]
T('2197', '2850') Truth=[0.59]
T('9468', '9875') Truth=[0]
T('2523', '2521') Truth=[0]
T('9136', '3205') Truth=[0]
T('8304', '8312') Truth=[0]
T('9091', '4112') Truth=[0.59]
T('4671', '7277') Truth=[0]
T('4667', '8694') Truth=[0.59]
T('4671', '7278') Truth=[0.74]
T('2669', '4399') Truth=[0.59]
T('4671', '7275') Truth=[0.54]
T('3793', '1033') Truth=[0.59]
T('1974', '1641') Truth=[0]
T('8145', '9746') Truth=[0.59]
T('4667', '8699') Truth=[0]
T('4667', '8698') Truth=[0.59]
T('4667', '8697') Truth=[0.59]
T('8634', '1361') Truth=[0.59]
T('6954', '3814') Truth=[0]
T('4565', '8996') Truth=[0.59]
T('2523', '2519') Truth=[0]
T('9091', '4126') Truth=[0.59]
T('3021', '4415') Truth=[0]
T('4938', '9445') Truth=[0]
T('694', '6288') Truth=[0]
T('6293', '9822') Truth=[0]
T('4558', '770') Truth=[0.59]
T('7325', '2432') Truth=[0.21]
T('7665', '7636') Truth=[0]
T('7216', '2844') Truth=[0.59]
T('5205', '7053') Truth=[0]
T('3691', '3933') Truth=[0.59]
T('3691', '3934') Truth=[0.59]
T('9312', '6830') Truth=[0]
T('9091', '5465') Truth=[0.59]
T('3691', '3932') Truth=[0.59]
T('9028', '3645') Truth=[0]
T('68', '9152') Truth=[0.49]
T('8486', '3964') Truth=[0]
T('6452', '9718') Truth=[0.59]
T('9028', '3647') Truth=[0]
T('423', '2439') Truth=[0.59]
T('4818', '383') Truth=[0.59]
T('695', '6288') Truth=[0.59]
T('5716', '3654') Truth=[0.59]
T('5567', '4928') Truth=[0.59]
T('5488', '2381') Truth=[0.59]
T('7661', '7662') Truth=[0.59]
T('4823', '7250') Truth=[0.59]
T('3844', '3975') Truth=[0.59]
T('5714', '3654') Truth=[0]
T('6332', '655') Truth=[0.59]
T('6217', '6830') Truth=[0.49]
T('2520', '2519') Truth=[0.59]
T('9036', '3512') Truth=[0.59]
T('3124', '6733') Truth=[0.59]
T('2667', '3062') Truth=[0.59]
T('2667', '4399') Truth=[0.59]
T('2797', '6308') Truth=[0]
T('3610', '9375') Truth=[0.59]
T('2562', '2068') Truth=[0]
T('9372', '475') Truth=[0]
T('8486', '2652') Truth=[0]
T('5936', '4111') Truth=[0.59]
T('7660', '7662') Truth=[0.59]
T('7660', '7661') Truth=[0.59]
T('2561', '2068') Truth=[0]
T('5671', '5879') Truth=[0.59]
T('7259', '36') Truth=[0]
T('6959', '2656') Truth=[0.59]
T('7471', '5647') Truth=[0]
T('4406', '3557') Truth=[0.18]
T('4738', '6235') Truth=[0]
T('3799', '2484') Truth=[0]
T('5729', '1038') Truth=[0.59]
T('6959', '2651') Truth=[0.59]
T('329', '1382') Truth=[0]
T('684', '682') Truth=[0.23]
T('833', '6385') Truth=[0.59]
T('6959', '2659') Truth=[0.59]
T('6959', '2658') Truth=[0.59]
T('190', '2441') Truth=[0.23]
T('5025', '542') Truth=[0]
T('681', '6351') Truth=[0.23]
T('9344', '7985') Truth=[0]
T('676', '6450') Truth=[0]
T('6854', '1641') Truth=[0]
T('8180', '8182') Truth=[0]
T('8180', '8181') Truth=[0]
T('5736', '2254') Truth=[0.59]
T('6959', '2643') Truth=[0.59]
T('5736', '2253') Truth=[0]
T('6959', '2642') Truth=[0.59]
T('6959', '2640') Truth=[0.59]
T('2906', '3017') Truth=[0.1]
T('8370', '1924') Truth=[0.59]
T('8070', '289') Truth=[0.59]
T('4963', '9277') Truth=[0]
T('694', '7505') Truth=[0]
T('6959', '2649') Truth=[0.59]
T('2974', '8780') Truth=[0.59]
T('6959', '2647') Truth=[0.59]
T('8180', '8183') Truth=[0]
T('8178', '9583') Truth=[0]
T('3136', '4102') Truth=[0.59]
T('2915', '4203') Truth=[0.59]
T('7825', '5095') Truth=[0.19]
T('750', '749') Truth=[0.59]
T('5752', '5968') Truth=[0]
T('750', '748') Truth=[0]
T('9456', '7549') Truth=[0.59]
T('8523', '1943') Truth=[0]
T('9345', '7985') Truth=[0]
T('7259', '39') Truth=[0.59]
T('5739', '3544') Truth=[0.59]
T('3880', '3623') Truth=[0.59]
T('682', '684') Truth=[0.59]
T('6959', '2631') Truth=[0.59]
T('4145', '3928') Truth=[0.17]
T('4252', '4861') Truth=[0]
T('5744', '4749') Truth=[0]
T('675', '6450') Truth=[0.59]
T('8565', '1499') Truth=[0.59]
T('9678', '8006') Truth=[0.59]
T('7257', '37') Truth=[0]
T('6969', '95') Truth=[0]
T('8181', '8180') Truth=[0]
T('7257', '36') Truth=[0]
T('6959', '2635') Truth=[0.59]
T('8861', '5840') Truth=[0.59]
T('7256', '45') Truth=[0]
T('9346', '7985') Truth=[0.59]
T('1859', '8032') Truth=[0.59]
T('2915', '4238') Truth=[0]
T('2915', '4237') Truth=[0]
T('1053', '60') Truth=[0.59]
T('6959', '2623') Truth=[0.59]
T('6959', '2622') Truth=[0.59]
T('6959', '2621') Truth=[0.59]
T('1888', '1907') Truth=[0.59]
T('4737', '6235') Truth=[0]
T('8524', '1943') Truth=[0]
T('2426', '2949') Truth=[0.59]
T('8182', '8180') Truth=[0]
T('6959', '2628') Truth=[0.59]
T('7257', '45') Truth=[0]
T('6959', '2625') Truth=[0.59]
T('7257', '42') Truth=[0]
T('8182', '8183') Truth=[0.59]
T('9347', '7985') Truth=[0]
T('3409', '583') Truth=[0.59]
T('2519', '1478') Truth=[0.59]
T('1493', '7435') Truth=[0]
T('3093', '6341') Truth=[0.59]
T('3804', '1924') Truth=[0.59]
T('6959', '2619') Truth=[0.59]
T('7001', '8157') Truth=[0.59]
T('352', '3689') Truth=[0.59]
T('6959', '2617') Truth=[0.59]
T('5132', '111') Truth=[0.59]
T('3650', '1924') Truth=[0.59]
T('6959', '2615') Truth=[0.59]
T('6344', '6342') Truth=[0.59]
T('6959', '2614') Truth=[0.59]
T('4735', '6235') Truth=[0]
T('8183', '8181') Truth=[0.59]
T('7675', '7672') Truth=[0]
T('8183', '8180') Truth=[0]
T('6010', '3692') Truth=[0.59]
T('9136', '4712') Truth=[0]
T('2839', '4289') Truth=[0.59]
T('7254', '45') Truth=[0]
T('6959', '2601') Truth=[0.59]
T('6343', '6342') Truth=[0]
T('2797', '5141') Truth=[0]
T('2475', '0') Truth=[0.59]
T('4731', '6288') Truth=[0]
T('6073', '6885') Truth=[0.59]
T('6959', '2607') Truth=[0.59]
T('6959', '2606') Truth=[0.59]
T('6569', '9400') Truth=[0.59]
T('5726', '1041') Truth=[0.59]
T('2727', '2066') Truth=[0.59]
T('5726', '1040') Truth=[0.59]
T('6569', '9402') Truth=[0.59]
T('5726', '1043') Truth=[0.59]
T('6343', '6344') Truth=[0]
T('352', '3690') Truth=[0]
T('7256', '37') Truth=[0.14]
T('7256', '36') Truth=[0]
T('5726', '1038') Truth=[0.59]
T('7679', '650') Truth=[0.42]
T('5726', '1039') Truth=[0.59]
T('2965', '7565') Truth=[0.59]
T('7253', '45') Truth=[0]
T('7253', '41') Truth=[0]
T('575', '4101') Truth=[0.59]
T('7253', '42') Truth=[0]
T('352', '4997') Truth=[0.59]
T('2197', '1673') Truth=[0.3]
T('3968', '4861') Truth=[0]
T('8592', '3759') Truth=[0.59]
T('1143', '3676') Truth=[0.59]
T('4688', '255') Truth=[0.59]
T('1371', '5330') Truth=[0.59]
T('3968', '2206') Truth=[0.59]
T('681', '6370') Truth=[0]
T('7253', '37') Truth=[0]
T('5901', '5974') Truth=[0]
T('7254', '42') Truth=[0]
T('5901', '5975') Truth=[0]
T('7254', '41') Truth=[0]
T('1743', '7176') Truth=[0]
T('3093', '6308') Truth=[0.59]
T('1743', '7177') Truth=[0.59]
T('7675', '6315') Truth=[0]
T('6957', '3941') Truth=[0]
T('7254', '37') Truth=[0]
T('7254', '36') Truth=[0]
T('3092', '6315') Truth=[0]
T('7254', '35') Truth=[0]
T('3205', '4217') Truth=[0.59]
T('4753', '7389') Truth=[0.59]
T('1890', '1891') Truth=[0.59]
T('9545', '6029') Truth=[0]
T('3087', '5192') Truth=[0.59]
T('2280', '2881') Truth=[0]
T('2560', '3513') Truth=[0.59]
T('4643', '6493') Truth=[0.59]
T('8397', '1641') Truth=[0]
T('4542', '6777') Truth=[0.59]
T('9783', '1858') Truth=[0.59]
T('669', '7844') Truth=[0.59]
T('6413', '5138') Truth=[0.59]
T('5657', '3602') Truth=[0.59]
T('3425', '6005') Truth=[0.59]
T('669', '7842') Truth=[0]
T('342', '3731') Truth=[0]
T('1702', '5060') Truth=[0.59]
T('4705', '971') Truth=[0.59]
T('2280', '2871') Truth=[0]
T('3935', '3933') Truth=[0.59]
T('6092', '4044') Truth=[0.59]
T('3935', '3932') Truth=[0.59]
T('3935', '3934') Truth=[0.59]
T('1158', '3567') Truth=[0.59]
T('6753', '9017') Truth=[0.59]
T('2103', '7217') Truth=[0.59]
T('1546', '5132') Truth=[0]
T('1932', '9376') Truth=[0]
T('6199', '699') Truth=[0]
T('8079', '255') Truth=[0.17]
T('4645', '6450') Truth=[0]
T('7357', '4881') Truth=[0]
T('2100', '289') Truth=[0.59]
T('7151', '1504') Truth=[0.59]
T('4745', '6187') Truth=[0.59]
T('7042', '1926') Truth=[0]
T('1646', '492') Truth=[0.59]
T('4813', '8876') Truth=[0.59]
T('4260', '3496') Truth=[0]
T('2056', '9516') Truth=[0]
T('7751', '693') Truth=[0.59]
T('3155', '7892') Truth=[0]
T('3534', '8267') Truth=[0]
T('3534', '8266') Truth=[0]
T('6959', '2699') Truth=[0.59]
T('3754', '1685') Truth=[0.59]
T('411', '65') Truth=[0.59]
T('4761', '237') Truth=[0.59]
T('3129', '4289') Truth=[0.59]
T('6959', '2693') Truth=[0.59]
T('6760', '1855') Truth=[0.59]
T('6569', '9499') Truth=[0]
T('6980', '3653') Truth=[0.59]
T('9344', '7949') Truth=[0]
T('6469', '138') Truth=[0.59]
T('8005', '6757') Truth=[0]
T('4597', '7418') Truth=[0.59]
T('9231', '5750') Truth=[0.59]
T('4597', '7419') Truth=[0.59]
T('7471', '4350') Truth=[0]
T('8622', '1635') Truth=[0.59]
T('7090', '1335') Truth=[0]
T('7471', '4349') Truth=[0]
T('6959', '2685') Truth=[0.59]
T('4848', '7189') Truth=[0.59]
T('6959', '2682') Truth=[0.59]
T('7040', '1926') Truth=[0]
T('8229', '9841') Truth=[0.59]
T('4092', '1056') Truth=[0.59]
T('8229', '9842') Truth=[0.59]
T('3255', '6235') Truth=[0]
T('674', '6450') Truth=[0]
T('6865', '2844') Truth=[0.59]
T('1426', '3010') Truth=[0.59]
T('3867', '3868') Truth=[0.59]
T('4220', '3902') Truth=[0.59]
T('3146', '6646') Truth=[0.59]
T('9345', '7949') Truth=[0]
T('1537', '5224') Truth=[0.59]
T('6756', '1935') Truth=[0.59]
T('1702', '5014') Truth=[0.59]
T('1143', '1083') Truth=[0]
T('4046', '1600') Truth=[0]
T('1143', '1084') Truth=[0.17]
T('1143', '1082') Truth=[0.59]
T('1808', '8669') Truth=[0.59]
T('5138', '148') Truth=[0.59]
T('6959', '2675') Truth=[0.59]
T('669', '7850') Truth=[0]
T('6959', '2674') Truth=[0.59]
T('9559', '8546') Truth=[0]
T('6959', '2673') Truth=[0.59]
T('3418', '479') Truth=[0.59]
T('3418', '478') Truth=[0.59]
T('9346', '7949') Truth=[0]
T('5734', '2281') Truth=[0]
T('2019', '6095') Truth=[0.59]
T('4590', '7475') Truth=[0.08]
T('5243', '8030') Truth=[0.59]
T('2019', '6096') Truth=[0.59]
T('4635', '5236') Truth=[0]
T('9190', '5307') Truth=[0]
T('2888', '8920') Truth=[0]
T('1053', '3864') Truth=[0.59]
T('1053', '3863') Truth=[0.59]
T('669', '7848') Truth=[0]
T('1053', '3862') Truth=[0.59]
T('1711', '8880') Truth=[0.59]
T('6959', '2665') Truth=[0.59]
T('6959', '2664') Truth=[0.59]
T('7295', '3376') Truth=[0.59]
T('989', '8067') Truth=[0.59]
T('7679', '7681') Truth=[0.19]
T('6959', '2661') Truth=[0.59]
T('6959', '2660') Truth=[0.59]
T('7008', '9453') Truth=[0.59]
T('989', '8062') Truth=[0.59]
T('9347', '7949') Truth=[0]
T('8240', '8320') Truth=[0]
T('6959', '2668') Truth=[0.59]
T('1646', '6159') Truth=[0.59]
T('6080', '5492') Truth=[0.59]
T('1711', '6219') Truth=[0.59]
T('2817', '4512') Truth=[0]
T('7505', '2251') Truth=[0.59]
T('7751', '651') Truth=[0.59]
T('705', '3063') Truth=[0]
T('1127', '3800') Truth=[0.59]
T('1333', '4474') Truth=[0]
T('1243', '5919') Truth=[0.59]
T('9804', '9563') Truth=[0.59]
T('1243', '5918') Truth=[0.59]
T('1955', '1954') Truth=[0.59]
T('2497', '2068') Truth=[0.59]
T('2191', '2949') Truth=[0.59]
T('5769', '5770') Truth=[0.59]
T('1127', '71') Truth=[0.59]
T('1127', '3807') Truth=[0.59]
T('1127', '3805') Truth=[0.59]
T('1243', '5920') Truth=[0.59]
T('5926', '3030') Truth=[0.59]
T('8385', '1750') Truth=[0.59]
T('9424', '5236') Truth=[0]
T('1769', '8192') Truth=[0.59]
T('8382', '1793') Truth=[0]
T('4436', '3106') Truth=[0.59]
T('6878', '3979') Truth=[0.59]
T('1343', '6995') Truth=[0.19]
T('5110', '8613') Truth=[0.59]
T('6368', '6042') Truth=[0.59]
T('5269', '1974') Truth=[0.59]
T('1121', '2560') Truth=[0.59]
T('1166', '2070') Truth=[0]
T('153', '2861') Truth=[0.59]
T('5110', '8615') Truth=[0.59]
T('7031', '9068') Truth=[0]
T('7417', '1020') Truth=[0.59]
T('4558', '861') Truth=[0.59]
T('2797', '746') Truth=[0]
T('7665', '711') Truth=[0.59]
T('7494', '5306') Truth=[0]
T('7535', '5770') Truth=[0.59]
T('1121', '1247') Truth=[0.59]
T('7030', '9068') Truth=[0.51]
T('4010', '1924') Truth=[0.59]
T('4924', '8398') Truth=[0.59]
T('418', '2439') Truth=[0]
T('4426', '4570') Truth=[0.59]
T('3571', '1905') Truth=[0.59]
T('4667', '8700') Truth=[0]
T('9875', '1688') Truth=[0]
T('8775', '3319') Truth=[0.59]
T('1732', '255') Truth=[0.74]
T('4543', '6680') Truth=[0.19]
T('6259', '798') Truth=[0.59]
T('7926', '319') Truth=[0.59]
T('8775', '3314') Truth=[0.59]
T('8775', '3316') Truth=[0.59]
T('8869', '3167') Truth=[0]
T('5492', '3690') Truth=[0]
T('8783', '5840') Truth=[0.59]
T('715', '6838') Truth=[0.59]
T('1177', '5836') Truth=[0.59]
T('5156', '9432') Truth=[0.59]
T('3331', '6113') Truth=[0.59]
T('5591', '2078') Truth=[0.59]
T('5492', '2336') Truth=[0.59]
T('8892', '6772') Truth=[0]
T('4712', '7730') Truth=[0]
T('3827', '2952') Truth=[0]
T('5204', '147') Truth=[0.59]
T('7325', '72') Truth=[0.59]
T('6381', '8414') Truth=[0.59]
T('6145', '5552') Truth=[0.59]
T('6145', '5553') Truth=[0.59]
T('263', '2480') Truth=[0.59]
T('3098', '6282') Truth=[0.09]
T('829', '702') Truth=[0.59]
T('8171', '9563') Truth=[0.59]
T('6606', '255') Truth=[0.19]
T('1025', '1510') Truth=[0]
T('8857', '5877') Truth=[0]
T('7672', '7675') Truth=[0.59]
T('1578', '339') Truth=[0]
T('4186', '3429') Truth=[0]
T('5940', '4197') Truth=[0.59]
T('1750', '9636') Truth=[0.3]
T('9972', '1325') Truth=[0.59]
T('9371', '8837') Truth=[0]
T('4938', '8285') Truth=[0]
T('7253', '36') Truth=[0]
T('7253', '35') Truth=[0]
T('3233', '5122') Truth=[0]
T('3108', '3155') Truth=[0]
T('1734', '262') Truth=[0.59]
T('7601', '4595') Truth=[0]
T('4512', '3104') Truth=[0.59]
T('1127', '1238') Truth=[0.59]
T('7548', '4342') Truth=[0]
T('4675', '6042') Truth=[0]
T('7548', '4341') Truth=[0]
T('7951', '9630') Truth=[0.59]
T('734', '5283') Truth=[0]
T('9372', '8837') Truth=[0]
T('4458', '6866') Truth=[0.59]
T('6163', '4076') Truth=[0.59]
T('482', '6851') Truth=[0]
T('3241', '6311') Truth=[0]
T('81', '1782') Truth=[0.59]
T('9409', '6748') Truth=[0.59]
T('4294', '4328') Truth=[0]
T('480', '6851') Truth=[0]
T('6441', '6046') Truth=[0.59]
T('6441', '6047') Truth=[0.59]
T('3188', '8766') Truth=[0.59]
T('4632', '7803') Truth=[0]
T('1577', '327') Truth=[0.59]
T('1027', '1510') Truth=[0]
T('2414', '1732') Truth=[0.59]
T('9577', '9576') Truth=[0.59]
T('5225', '9550') Truth=[0.59]
T('3197', '8609') Truth=[0]
T('748', '749') Truth=[0.59]
T('8312', '8304') Truth=[0]
T('7716', '6748') Truth=[0.59]
T('481', '6851') Truth=[0]
T('4295', '4328') Truth=[0]
T('2476', '3602') Truth=[0.59]
T('9518', '7661') Truth=[0]
T('8594', '4998') Truth=[0.59]
T('9805', '9500') Truth=[0.59]
T('9518', '7662') Truth=[0]
T('1028', '1510') Truth=[0]
T('5101', '6199') Truth=[0]
T('6055', '4446') Truth=[0]
T('9028', '2420') Truth=[0]
T('3174', '6252') Truth=[0.59]
T('2346', '2975') Truth=[0.59]
T('9643', '9644') Truth=[0]
T('7551', '6896') Truth=[0.17]
T('5721', '2336') Truth=[0.59]
T('2775', '4075') Truth=[0.49]
T('1127', '2517') Truth=[0.59]
T('6600', '7253') Truth=[0]
T('639', '6863') Truth=[0.59]
T('6600', '7255') Truth=[0]
T('6600', '7256') Truth=[0]
T('6600', '7257') Truth=[0]
T('1454', '5255') Truth=[0.59]
T('2547', '1081') Truth=[0.59]
T('6600', '7258') Truth=[0]
T('6600', '7259') Truth=[0]
T('1454', '5254') Truth=[0.59]
T('9644', '9643') Truth=[0.59]
T('4731', '7505') Truth=[0]
